src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid,system_process_name
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,62442,31.13.79.63,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,9999,8,10352,1.70E+12,1.70E+12,9999,8,10352,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,graph.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,62442,31.13.79.63,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,9999,8,10384,1.70E+12,1.70E+12,9999,8,10384,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,graph.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,60323,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,161,2,376,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,294,DNS.Apple,Network,0,6,weather-data.apple.com,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,60323,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,161,2,384,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,298,DNS.Apple,Network,0,6,weather-data.apple.com,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,54699,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,160,2,443,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,361,DNS.Apple,Network,0,6,weather-data.apple.com,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,54699,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,160,2,451,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,365,DNS.Apple,Network,0,6,weather-data.apple.com,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54788,31.13.79.2,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,117479,48,5833,1.70E+12,1.70E+12,117479,26,3401,1.70E+12,1.70E+12,117444,22,2432,TLS.Instagram,SocialNetwork,0,6,gateway.instagram.com,2c6e81981a48d004f0e9e5bcaf0f551e,fcb2d4d0991292272fcb1e464eedfd43,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54788,31.13.79.2,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,117479,48,6025,1.70E+12,1.70E+12,117479,26,3505,1.70E+12,1.70E+12,117444,22,2520,TLS.Instagram,SocialNetwork,0,6,gateway.instagram.com,2c6e81981a48d004f0e9e5bcaf0f551e,fcb2d4d0991292272fcb1e464eedfd43,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,59584,31.13.79.2,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,10000,8,10352,1.70E+12,1.70E+12,10000,8,10352,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,gateway.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,59584,31.13.79.2,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,10000,8,10384,1.70E+12,1.70E+12,10000,8,10384,0,0,0,0,0,QUIC.Instagram,SocialNetwork,0,6,gateway.instagram.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54789,185.10.127.97,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,117284,78,38832,1.70E+12,1.70E+12,117284,42,3898,1.70E+12,1.70E+12,117077,36,34934,TLS.Instagram,SocialNetwork,0,6,instagram.fbud6-4.fna.fbcdn.net,666b31b2ab8da25410139fe35f65de6c,f4febc55ea12b31ae17cfb7e614afda8,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,54789,185.10.127.97,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,117284,79,39214,1.70E+12,1.70E+12,117284,42,4066,1.70E+12,1.70E+12,117077,37,35148,TLS.Instagram,SocialNetwork,0,6,instagram.fbud6-4.fna.fbcdn.net,666b31b2ab8da25410139fe35f65de6c,f4febc55ea12b31ae17cfb7e614afda8,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,44761,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,54,2,276,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,194,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,44761,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,54,2,284,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,198,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,53688,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,91,2,228,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,146,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,53688,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,91,2,236,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,150,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,53987,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,99,1.70E+12,1.70E+12,0,1,99,0,0,0,0,0,DNS,Network,0,6,detectportal.firefox.com,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,44649,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,44649,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,50609,139.84.137.53,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,4004,3,270,1.70E+12,1.70E+12,4004,3,270,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,50609,139.84.137.53,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,4004,3,282,1.70E+12,1.70E+12,4004,3,282,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44786,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7003,4,296,1.70E+12,1.70E+12,7003,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44786,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7003,4,312,1.70E+12,1.70E+12,7003,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,37934,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7001,4,296,1.70E+12,1.70E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,37934,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7001,4,312,1.70E+12,1.70E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,53987,17,4,0,0,1.70E+12,1.70E+12,0,1,221,1.70E+12,1.70E+12,0,1,221,0,0,0,0,0,DNS,Network,0,6,detectportal.firefox.com,,,,,-1,
204.79.197.239,52:54:00:c2:9a:03,52:54:00,443,192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,1761,6,4,0,0,1.70E+12,1.70E+12,0,1,60,1.70E+12,1.70E+12,0,1,60,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
204.79.197.239,52:54:00:c2:9a:03,52:54:00,443,192.168.4.196,ec:9b:8b:02:24:38,ec:9b:8b,1761,6,4,2,0,1.70E+12,1.70E+12,0,1,64,1.70E+12,1.70E+12,0,1,64,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50728,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7001,4,296,1.70E+12,1.70E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,50728,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7001,4,312,1.70E+12,1.70E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44808,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7001,4,296,1.70E+12,1.70E+12,7001,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44808,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7001,4,312,1.70E+12,1.70E+12,7001,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,45526,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,45526,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58300,74.125.200.101,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,151,11,2432,1.70E+12,1.70E+12,102,4,1794,1.70E+12,1.70E+12,107,7,638,TLS,Web,0,6,,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,58300,74.125.200.101,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,151,11,2476,1.70E+12,1.70E+12,102,4,1810,1.70E+12,1.70E+12,107,7,666,TLS,Web,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,55444,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,55444,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39486,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,0,1.70E+12,1.70E+12,7007,4,296,1.70E+12,1.70E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,39486,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,0,1.70E+12,1.70E+12,7007,4,312,1.70E+12,1.70E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.3.135,ec:9b:8b:02:24:38,ec:9b:8b,52364,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,204,2,303,1.70E+12,1.70E+12,0,1,89,1.70E+12,1.70E+12,0,1,214,DNS.Microsoft,Network,0,6,vortex-win.data.microsoft.com,,,,,-1,
192.168.3.135,ec:9b:8b:02:24:38,ec:9b:8b,52364,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,204,2,311,1.70E+12,1.70E+12,0,1,93,1.70E+12,1.70E+12,0,1,218,DNS.Microsoft,Network,0,6,vortex-win.data.microsoft.com,,,,,-1,
192.168.3.135,ec:9b:8b:02:24:38,ec:9b:8b,52364,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,79,2,306,1.70E+12,1.70E+12,0,1,89,1.70E+12,1.70E+12,0,1,217,DNS.Microsoft,Network,0,6,vortex-win.data.microsoft.com,,,,,-1,
192.168.3.135,ec:9b:8b:02:24:38,ec:9b:8b,52364,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,79,2,314,1.70E+12,1.70E+12,0,1,93,1.70E+12,1.70E+12,0,1,221,DNS.Microsoft,Network,0,6,vortex-win.data.microsoft.com,,,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,57004,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,1,88,1.70E+12,1.70E+12,0,1,88,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,57004,17,4,0,0,1.70E+12,1.70E+12,0,1,141,1.70E+12,1.70E+12,0,1,141,0,0,0,0,0,DNS,Network,0,6,ipv4only.arpa,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38348,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,38348,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,58886,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,1,2,180,1.70E+12,1.70E+12,0,1,82,1.70E+12,1.70E+12,0,1,98,DNS.Facebook,Network,0,6,star.c10r.facebook.com,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,58886,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,1,2,188,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,102,DNS.Facebook,Network,0,6,star.c10r.facebook.com,,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,58910,31.13.79.18,52:54:00:c2:9a:03,52:54:00,443,17,4,0,0,1.70E+12,1.70E+12,9976,8,10352,1.70E+12,1.70E+12,9976,8,10352,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,graph.facebook.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.230,ec:9b:8b:02:24:38,ec:9b:8b,58910,31.13.79.18,52:54:00:c2:9a:03,52:54:00,443,17,4,2,0,1.70E+12,1.70E+12,9976,8,10384,1.70E+12,1.70E+12,9976,8,10384,0,0,0,0,0,QUIC.Facebook,SocialNetwork,0,6,graph.facebook.com,b3058b1092dcfcc2f5342697fbcccba6,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,50735,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,398,1.70E+12,1.70E+12,0,1,71,1.70E+12,1.70E+12,0,1,327,DNS.YouTube,Network,0,6,i.ytimg.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,50735,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,406,1.70E+12,1.70E+12,0,1,75,1.70E+12,1.70E+12,0,1,331,DNS.YouTube,Network,0,6,i.ytimg.com,,,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42920,142.250.195.246,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,713,21,8337,1.70E+12,1.70E+12,702,12,1710,1.70E+12,1.70E+12,702,9,6627,TLS.YouTube,Media,0,6,i.ytimg.com,985d67633da3f05cd6d14e60a8656c2d,eb1d94daa7e0344597e756a1fb6e7054,,,-1,
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42920,142.250.195.246,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,713,21,8421,1.70E+12,1.70E+12,702,12,1758,1.70E+12,1.70E+12,702,9,6663,TLS.YouTube,Media,0,6,i.ytimg.com,985d67633da3f05cd6d14e60a8656c2d,eb1d94daa7e0344597e756a1fb6e7054,,,-1,
192.168.1.175,00:18:7d:de:c3:60,00:18:7d,68,192.168.1.3,52:54:00:c2:9a:03,52:54:00,67,17,4,2,0,1.70E+12,1.70E+12,0,1,336,1.70E+12,1.70E+12,0,1,336,0,0,0,0,0,DHCP,Network,0,6,intrust-cdac,"1,2,6,12,15,26,28,121,3,33,40,41,42,119,249,252",,,,569,NetworkManager
192.168.1.3,52:54:00:c2:9a:03,52:54:00,67,192.168.1.175,00:18:7d:de:c3:60,00:18:7d,68,17,4,0,0,1.70E+12,1.70E+12,0,1,342,1.70E+12,1.70E+12,0,1,342,0,0,0,0,0,DHCP,Network,0,6,,,,,,569,NetworkManager
142.250.182.138,52:54:00:c2:9a:03,52:54:00,443,192.168.5.196,ec:9b:8b:02:24:38,ec:9b:8b,40510,6,4,0,0,1.70E+12,1.70E+12,155,4,337,1.70E+12,1.70E+12,153,2,205,1.70E+12,1.70E+12,13,2,132,TLS,Web,0,6,,,,,,-1,
142.250.182.138,52:54:00:c2:9a:03,52:54:00,443,192.168.5.196,ec:9b:8b:02:24:38,ec:9b:8b,40510,6,4,2,0,1.70E+12,1.70E+12,155,4,353,1.70E+12,1.70E+12,153,2,213,1.70E+12,1.70E+12,13,2,140,TLS,Web,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40707,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,40707,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
142.250.182.10,52:54:00:c2:9a:03,52:54:00,443,192.168.5.196,ec:9b:8b:02:24:38,ec:9b:8b,37496,6,4,0,0,1.70E+12,1.70E+12,222,10,790,1.70E+12,1.70E+12,222,5,397,1.70E+12,1.70E+12,13,5,393,TLS,Web,0,6,,,,,,-1,
142.250.182.10,52:54:00:c2:9a:03,52:54:00,443,192.168.5.196,ec:9b:8b:02:24:38,ec:9b:8b,37496,6,4,2,0,1.70E+12,1.70E+12,222,10,830,1.70E+12,1.70E+12,222,5,417,1.70E+12,1.70E+12,13,5,413,TLS,Web,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57177,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57177,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,51572,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,51572,139.59.74.161,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,48805,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,0,2,208,1.70E+12,1.70E+12,0,1,72,1.70E+12,1.70E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,48805,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,0,2,216,1.70E+12,1.70E+12,0,1,76,1.70E+12,1.70E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,42412,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,42412,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
142.250.182.14,52:54:00:c2:9a:03,52:54:00,443,192.168.5.196,ec:9b:8b:02:24:38,ec:9b:8b,38362,6,4,0,0,1.70E+12,1.70E+12,269,4,276,1.70E+12,1.70E+12,226,2,132,1.70E+12,1.70E+12,2,2,144,TLS,Web,1,1,,,,,,-1,
142.250.182.14,52:54:00:c2:9a:03,52:54:00,443,192.168.5.196,ec:9b:8b:02:24:38,ec:9b:8b,38362,6,4,2,0,1.70E+12,1.70E+12,269,4,292,1.70E+12,1.70E+12,226,2,140,1.70E+12,1.70E+12,2,2,152,TLS,Web,1,1,,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,50855,17.253.18.195,52:54:00:c2:9a:03,52:54:00,443,6,4,0,0,1.70E+12,1.70E+12,0,1,60,1.70E+12,1.70E+12,0,1,60,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,50855,17.253.18.195,52:54:00:c2:9a:03,52:54:00,443,6,4,2,0,1.70E+12,1.70E+12,0,1,64,1.70E+12,1.70E+12,0,1,64,0,0,0,0,0,TLS,Web,1,1,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,46064,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,0,0,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,46064,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,2,0,1.70E+12,1.70E+12,0,1,94,1.70E+12,1.70E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1,
192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,49854,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,0,1.70E+12,1.70E+12,18,2,400,1.70E+12,1.70E+12,0,1,86,1.70E+12,1.70E+12,0,1,314,DNS.Xiaomi,Network,0,6,app.chat.global.xiaomi.net,,,,,-1,
192.168.5.236,ec:9b:8b:02:24:38,ec:9b:8b,49854,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,0,1.70E+12,1.70E+12,18,2,408,1.70E+12,1.70E+12,0,1,90,1.70E+12,1.70E+12,0,1,318,DNS.Xiaomi,Network,0,6,app.chat.global.xiaomi.net,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,16403,17.188.169.71,52:54:00:c2:9a:03,52:54:00,3481,17,4,0,0,1.70E+12,1.70E+12,16016,2,120,1.70E+12,1.70E+12,16016,2,120,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,16403,17.188.169.71,52:54:00:c2:9a:03,52:54:00,3481,17,4,2,0,1.70E+12,1.70E+12,16016,2,128,1.70E+12,1.70E+12,16016,2,128,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,16403,17.188.169.98,52:54:00:c2:9a:03,52:54:00,3482,17,4,0,0,1.70E+12,1.70E+12,16016,2,120,1.70E+12,1.70E+12,16016,2,120,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
192.168.4.85,ec:9b:8b:02:24:38,ec:9b:8b,16403,17.188.169.98,52:54:00:c2:9a:03,52:54:00,3482,17,4,2,0,1.70E+12,1.70E+12,16016,2,128,1.70E+12,1.70E+12,16016,2,128,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1,
