src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,system_process_pid
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,54910,216.239.35.12,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,54910,216.239.35.12,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,41946,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,18,2,176,1.6987E+12,1.6987E+12,0,1,80,1.6987E+12,1.6987E+12,0,1,96,DNS,Network,0,6,connectpanasonic.com,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,41946,1.0.0.1,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,18,2,184,1.6987E+12,1.6987E+12,0,1,84,1.6987E+12,1.6987E+12,0,1,100,DNS,Network,0,6,connectpanasonic.com,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,40513,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2087,6,1842,1.6987E+12,1.6987E+12,2087,6,1842,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.173,ec:9b:8b:02:24:38,ec:9b:8b,40513,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2087,6,1866,1.6987E+12,1.6987E+12,2087,6,1866,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,47038,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,47038,95.216.144.226,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,50754,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,50754,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,56503,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,56503,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56582,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7010,4,296,1.6987E+12,1.6987E+12,7010,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56582,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7010,4,312,1.6987E+12,1.6987E+12,7010,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46358,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7000,4,296,1.6987E+12,1.6987E+12,7000,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46358,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7000,4,312,1.6987E+12,1.6987E+12,7000,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44834,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7004,4,296,1.6987E+12,1.6987E+12,7004,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44834,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7004,4,312,1.6987E+12,1.6987E+12,7004,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46368,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7008,4,296,1.6987E+12,1.6987E+12,7008,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46368,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7008,4,312,1.6987E+12,1.6987E+12,7008,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,36913,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,91,2,228,1.6987E+12,1.6987E+12,0,1,82,1.6987E+12,1.6987E+12,0,1,146,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,36913,208.67.220.220,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,91,2,236,1.6987E+12,1.6987E+12,0,1,86,1.6987E+12,1.6987E+12,0,1,150,DNS,Network,0,6,2.ciscome.pool.ntp.org,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,60363,192.46.210.39,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,4004,3,270,1.6987E+12,1.6987E+12,4004,3,270,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,60363,192.46.210.39,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,4004,3,282,1.6987E+12,1.6987E+12,4004,3,282,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46380,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7007,4,296,1.6987E+12,1.6987E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46380,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7007,4,312,1.6987E+12,1.6987E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44856,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7010,4,296,1.6987E+12,1.6987E+12,7010,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44856,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7010,4,312,1.6987E+12,1.6987E+12,7010,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51724,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51724,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46392,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,46392,54.254.195.28,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,48623,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.8,ec:9b:8b:02:24:38,ec:9b:8b,48623,162.159.200.1,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,40967,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,69,2,234,1.6987E+12,1.6987E+12,0,1,89,1.6987E+12,1.6987E+12,0,1,145,DNS.Snapchat,Network,0,6,usc1-gcp-v62.api.snapchat.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,40967,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,69,2,242,1.6987E+12,1.6987E+12,0,1,93,1.6987E+12,1.6987E+12,0,1,149,DNS.Snapchat,Network,0,6,usc1-gcp-v62.api.snapchat.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42070,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,3994,5,6460,1.6987E+12,1.6987E+12,3994,5,6460,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v61.api.snapchat.com,1d4fdfedce5ab4ae36359447886053c4,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,42070,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,3994,5,6480,1.6987E+12,1.6987E+12,3994,5,6480,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v61.api.snapchat.com,1d4fdfedce5ab4ae36359447886053c4,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,41618,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,41618,129.6.15.29,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,60140,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,60140,129.6.15.28,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,33581,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.3.43,ec:9b:8b:02:24:38,ec:9b:8b,33581,131.107.13.100,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,29850,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,76,2,243,1.6987E+12,1.6987E+12,0,1,92,1.6987E+12,1.6987E+12,0,1,151,DNS.Snapchat,Network,0,6,us-central1-gcp.api.snapchat.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,29850,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,76,2,251,1.6987E+12,1.6987E+12,0,1,96,1.6987E+12,1.6987E+12,0,1,155,DNS.Snapchat,Network,0,6,us-central1-gcp.api.snapchat.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,32219,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,17,2,194,1.6987E+12,1.6987E+12,0,1,89,1.6987E+12,1.6987E+12,0,1,105,DNS.Snapchat,Network,0,6,app-analytics-v2.snapchat.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,32219,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,17,2,202,1.6987E+12,1.6987E+12,0,1,93,1.6987E+12,1.6987E+12,0,1,109,DNS.Snapchat,Network,0,6,app-analytics-v2.snapchat.com,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,55336,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,55336,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,37547,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,0,1.6987E+12,1.6987E+12,2067,6,1836,1.6987E+12,1.6987E+12,2067,6,1836,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.172,ec:9b:8b:02:24:38,ec:9b:8b,37547,13.233.16.117,52:54:00:c2:9a:03,52:54:00,8800,17,4,2,1.6987E+12,1.6987E+12,2067,6,1860,1.6987E+12,1.6987E+12,2067,6,1860,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,38408,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4001,5,6460,1.6987E+12,1.6987E+12,4001,5,6460,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v61.api.snapchat.com,d304ba0e40556d22666cf7074ffdd9fa,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,38408,35.190.43.134,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4001,5,6480,1.6987E+12,1.6987E+12,4001,5,6480,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v61.api.snapchat.com,d304ba0e40556d22666cf7074ffdd9fa,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44660,34.120.159.232,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4003,5,6460,1.6987E+12,1.6987E+12,4003,5,6460,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v62.api.snapchat.com,356b1dd9f2b9008ac6633f8e5be2cefa,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44660,34.120.159.232,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4003,5,6480,1.6987E+12,1.6987E+12,4003,5,6480,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v62.api.snapchat.com,356b1dd9f2b9008ac6633f8e5be2cefa,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,58970,196.1.113.80,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,4003,3,270,1.6987E+12,1.6987E+12,4003,3,270,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.4,ec:9b:8b:02:24:38,ec:9b:8b,58970,196.1.113.80,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,4003,3,282,1.6987E+12,1.6987E+12,4003,3,282,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,56609,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,0,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,56609,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,0,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.200,ec:9b:8b:02:24:38,ec:9b:8b,64506,152.195.38.76,52:54:00:c2:9a:03,52:54:00,80,6,4,0,1.6987E+12,1.6987E+12,18,3,180,1.6987E+12,1.6987E+12,18,2,120,1.6987E+12,1.6987E+12,0,1,60,HTTP,Web,1,1,,,,,,-1
192.168.4.200,ec:9b:8b:02:24:38,ec:9b:8b,64506,152.195.38.76,52:54:00:c2:9a:03,52:54:00,80,6,4,2,1.6987E+12,1.6987E+12,18,3,192,1.6987E+12,1.6987E+12,18,2,128,1.6987E+12,1.6987E+12,0,1,64,HTTP,Web,1,1,,,,,,-1
192.168.5.193,ec:9b:8b:02:24:38,ec:9b:8b,57320,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,32,2,261,1.6987E+12,1.6987E+12,0,1,83,1.6987E+12,1.6987E+12,0,1,178,DNS.WindowsUpdate,Network,0,6,ctldl.windowsupdate.com,,,,,-1
192.168.5.193,ec:9b:8b:02:24:38,ec:9b:8b,57320,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,32,2,269,1.6987E+12,1.6987E+12,0,1,87,1.6987E+12,1.6987E+12,0,1,182,DNS.WindowsUpdate,Network,0,6,ctldl.windowsupdate.com,,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44270,34.120.159.232,52:54:00:c2:9a:03,52:54:00,443,17,4,0,1.6987E+12,1.6987E+12,4016,5,6460,1.6987E+12,1.6987E+12,4016,5,6460,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v62.api.snapchat.com,0227423af1df7c70909e7e7d07ec98be,,,,-1
192.168.4.88,ec:9b:8b:02:24:38,ec:9b:8b,44270,34.120.159.232,52:54:00:c2:9a:03,52:54:00,443,17,4,2,1.6987E+12,1.6987E+12,4016,5,6480,1.6987E+12,1.6987E+12,4016,5,6480,0,0,0,0,0,QUIC.Snapchat,SocialNetwork,0,6,usc1-gcp-v62.api.snapchat.com,0227423af1df7c70909e7e7d07ec98be,,,,-1
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,49694,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,35,2,327,1.6987E+12,1.6987E+12,0,1,89,1.6987E+12,1.6987E+12,0,1,238,DNS.Microsoft,Network,0,6,v10.events.data.microsoft.com,,,,,-1
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,49694,192.168.1.10,52:54:00:4c:6f:d9,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,35,2,335,1.6987E+12,1.6987E+12,0,1,93,1.6987E+12,1.6987E+12,0,1,242,DNS.Microsoft,Network,0,6,v10.events.data.microsoft.com,,,,,-1
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,33910,13.85.23.86,52:54:00:c2:9a:03,52:54:00,443,6,4,0,1.6987E+12,1.6987E+12,4287,26,4998,1.6987E+12,1.6987E+12,1618,12,1280,1.6987E+12,1.6987E+12,4027,14,3718,TLS.WindowsUpdate,SoftwareUpdate,0,6,slscr.update.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,,,,-1
192.168.4.148,ec:9b:8b:02:24:38,ec:9b:8b,33910,13.85.23.86,52:54:00:c2:9a:03,52:54:00,443,6,4,2,1.6987E+12,1.6987E+12,4287,27,5160,1.6987E+12,1.6987E+12,1618,12,1328,1.6987E+12,1.6987E+12,4027,15,3832,TLS.WindowsUpdate,SoftwareUpdate,0,6,slscr.update.microsoft.com,28a2c9bd18a11de089ef85a160da29e4,87b9bed0515be16c82bdc44d88a4a0ec,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,41400,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,0,1.6987E+12,1.6987E+12,1,2,208,1.6987E+12,1.6987E+12,0,1,72,1.6987E+12,1.6987E+12,0,1,136,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,41400,192.168.1.3,52:54:00:c2:9a:03,52:54:00,53,17,4,2,1.6987E+12,1.6987E+12,1,2,216,1.6987E+12,1.6987E+12,0,1,76,1.6987E+12,1.6987E+12,0,1,140,DNS,Network,0,6,pool.ntp.org,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,44874,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.7,ec:9b:8b:02:24:38,ec:9b:8b,44874,162.159.200.123,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57712,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7006,4,296,1.6987E+12,1.6987E+12,7006,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,57712,54.84.37.235,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7006,4,312,1.6987E+12,1.6987E+12,7006,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44938,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7009,4,296,1.6987E+12,1.6987E+12,7009,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,44938,52.59.158.2,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56692,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7007,4,296,1.6987E+12,1.6987E+12,7007,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56692,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7007,4,312,1.6987E+12,1.6987E+12,7007,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,39591,132.163.96.6,52:54:00:c2:9a:03,52:54:00,123,17,4,0,1.6987E+12,1.6987E+12,0,1,90,1.6987E+12,1.6987E+12,0,1,90,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.4.143,ec:9b:8b:02:24:38,ec:9b:8b,39591,132.163.96.6,52:54:00:c2:9a:03,52:54:00,123,17,4,2,1.6987E+12,1.6987E+12,0,1,94,1.6987E+12,1.6987E+12,0,1,94,0,0,0,0,0,NTP,System,0,6,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51812,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7010,4,296,1.6987E+12,1.6987E+12,7010,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,51812,118.163.215.129,52:54:00:c2:9a:03,52:54:00,32002,6,4,2,1.6987E+12,1.6987E+12,7009,4,312,1.6987E+12,1.6987E+12,7009,4,312,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
192.168.6.171,ec:9b:8b:02:24:38,ec:9b:8b,56702,112.74.108.149,52:54:00:c2:9a:03,52:54:00,32002,6,4,0,1.6987E+12,1.6987E+12,7005,4,296,1.6987E+12,1.6987E+12,7005,4,296,0,0,0,0,0,Unknown,Unspecified,0,0,,,,,,-1
